road_id,hour,day_of_week,is_weekend,road_type,lane_count,weather,visibility_km,accident_reported,traffic_volume,avg_speed,travel_time_min,congestion_level,is_peak_hour,hour_sin,hour_cos,traffic_cluster
81,8,6,1,Local,1,Clear,8.330154324429998,0,845,41.6486900010012,27.737105747434164,Medium,1,0.8660254037844387,-0.4999999999999998,0
24,4,5,1,Highway,5,Clear,6.971939121503798,0,699,33.76210373318801,31.11638005841209,Medium,0,0.8660254037844386,0.5000000000000001,1
61,22,5,1,Highway,4,Clear,6.837171907188253,0,554,25.998725440719525,28.928518887795523,Medium,0,-0.5000000000000004,0.8660254037844384,2
61,0,2,0,Arterial,2,Fog,0.6174548129342905,0,273,42.85029851327929,23.19207842662472,Low,0,0.0,1.0,1
98,5,2,0,Highway,4,Clear,9.951116071261008,0,255,41.54121417424236,17.227659418919135,Low,0,0.9659258262890684,0.2588190451025207,1
28,23,1,0,Arterial,2,Clear,7.026768795893522,0,144,67.56215225294248,9.05180843242975,Low,0,-0.2588190451025215,0.965925826289068,2
58,13,2,0,Local,1,Clear,9.59299888798358,0,707,41.22451160792557,25.595939189955963,Medium,0,-0.2588190451025208,-0.9659258262890684,2
43,16,0,0,Arterial,3,Rain,2.597240139583488,0,746,16.3024517670991,59.1944589248634,Medium,0,-0.8660254037844385,-0.5000000000000004,2
41,18,0,0,Local,1,Fog,1.356248967373055,0,977,41.985969110703046,43.8488925915393,High,1,-1.0,-1.8369701987210294e-16,0
39,0,6,1,Highway,5,Clear,6.085952235209667,0,748,60.74156659795377,19.79965039740658,Medium,0,0.0,1.0,1
86,0,4,0,Local,1,Clear,8.81116037372244,1,626,6.654243214184415,122.0994608898848,Medium,0,0.0,1.0,1
49,12,3,0,Arterial,3,Clear,9.174717553709126,0,538,46.7830028362147,20.18080882411652,Medium,0,1.2246467991473532e-16,-1.0,2
17,13,2,0,Highway,4,Fog,1.13250994662791,0,773,46.90816852527471,37.25016909439889,Medium,0,-0.2588190451025208,-0.9659258262890684,2
98,5,1,0,Arterial,2,Clear,8.923556893497643,0,412,65.04385344273076,15.71491516971761,Low,0,0.9659258262890684,0.2588190451025207,1
70,5,6,1,Local,2,Rain,4.610644636411044,0,328,42.57840783047333,25.35145118293984,Low,0,0.9659258262890684,0.2588190451025207,1
110,0,5,1,Highway,5,Clear,7.609751098916631,0,352,49.56256104338864,16.773354302303098,Low,0,0.0,1.0,1
70,13,0,0,Arterial,3,Clear,6.498523900874359,1,137,9.61729023153471,40.16757001248399,Low,0,-0.2588190451025208,-0.9659258262890684,2
98,2,0,0,Local,2,Clear,6.714829533543565,0,625,54.05556978515601,22.72028623442057,Medium,0,0.4999999999999999,0.8660254037844387,1
65,22,0,0,Highway,5,Rain,3.391905453504661,0,652,16.106137064031728,59.78384618702595,Medium,0,-0.5000000000000004,0.8660254037844384,2
74,9,3,0,Arterial,2,Fog,1.43875509275668,0,934,45.52532036805429,39.58758852384373,High,1,0.7071067811865476,-0.7071067811865475,0
85,18,3,0,Arterial,2,Rain,3.8212161122270216,0,1057,38.29093012981171,41.43277023889412,High,1,-1.0,-1.8369701987210294e-16,0
5,18,2,0,Highway,4,Clear,8.251318496573088,0,653,66.64351562080859,19.53836398087001,Medium,1,-1.0,-1.8369701987210294e-16,0
2,18,5,1,Arterial,3,Clear,6.021321173115621,0,1121,34.88291638674357,41.03605777240644,High,1,-1.0,-1.8369701987210294e-16,0
22,22,1,0,Highway,4,Rain,3.6971506312040905,0,321,36.749423570478896,25.32388471988824,Low,0,-0.5000000000000004,0.8660254037844384,2
112,3,3,0,Local,2,Clear,6.455342979705723,0,624,32.746539051180335,28.82258388235792,Medium,0,0.7071067811865476,0.7071067811865476,1
57,19,4,0,Highway,4,Fog,1.2352711646375485,0,909,5.0,199.100338370473,High,1,-0.9659258262890684,0.2588190451025203,0
66,18,3,0,Highway,5,Clear,8.736259402009637,0,622,49.32512839869703,21.40365227476141,Medium,1,-1.0,-1.8369701987210294e-16,0
74,9,0,0,Arterial,3,Fog,1.5052055537263331,0,449,58.37836300214197,22.44014457540649,Low,1,0.7071067811865476,-0.7071067811865475,0
98,1,1,0,Highway,4,Rain,3.586793175165917,0,259,38.47346695948744,24.080306289207726,Low,0,0.2588190451025207,0.9659258262890684,1
16,3,2,0,Highway,5,Clear,6.000619802328132,0,205,40.61112898752639,13.219196122747904,Low,0,0.7071067811865476,0.7071067811865476,1
112,23,3,0,Local,1,Clear,8.0684691866296,0,656,50.8201874020324,23.05724864784586,Medium,0,-0.2588190451025215,0.965925826289068,2
51,5,0,0,Local,1,Clear,6.039967172941603,0,296,59.80330421902418,19.5148620053455,Low,0,0.9659258262890684,0.2588190451025207,1
39,6,6,1,Local,2,Clear,5.834384617168007,0,219,61.41057351264566,12.338331904823894,Low,0,1.0,6.123233995736766e-17,1
86,15,4,0,Arterial,2,Clear,6.93264285892555,0,326,71.38152044438236,14.154607006967083,Low,0,-0.7071067811865471,-0.7071067811865479,2
76,6,4,0,Local,2,Clear,8.950309197074578,0,252,31.062630207195767,15.431805873899068,Low,0,1.0,6.123233995736766e-17,1
88,17,6,1,Local,2,Clear,5.882671741300238,0,845,53.677461525933815,27.2957869693754,Medium,1,-0.9659258262890684,-0.2588190451025206,0
111,19,2,0,Arterial,2,Clear,5.585132837567874,0,1257,8.978328674719506,151.61868183385818,High,1,-0.9659258262890684,0.2588190451025203,0
40,21,2,0,Highway,5,Fog,1.4837152543432244,0,351,48.090024996194366,23.65063460107017,Low,0,-0.7071067811865477,0.7071067811865474,2
38,18,3,0,Highway,5,Clear,7.079828782652142,1,919,29.35274635151933,58.42990961663104,High,1,-1.0,-1.8369701987210294e-16,0
60,8,2,0,Arterial,2,Rain,3.3671269091451044,0,799,24.240246723417897,46.2196392618084,Medium,1,0.8660254037844387,-0.4999999999999998,0
59,19,5,1,Local,2,Clear,6.460542253061494,0,859,48.7545048061183,26.32015271133624,Medium,1,-0.9659258262890684,0.2588190451025203,0
10,9,5,1,Arterial,3,Rain,4.572164108832643,0,1102,8.144674475249069,151.24568300601462,High,1,0.7071067811865476,-0.7071067811865475,0
99,12,0,0,Arterial,3,Clear,5.970617014525105,0,153,28.56832917751452,16.533404101157856,Low,0,1.2246467991473532e-16,-1.0,2
64,17,0,0,Highway,5,Clear,7.292135252597077,0,1232,14.25534822470526,92.98515509884032,High,1,-0.9659258262890684,-0.2588190451025206,0
115,15,0,0,Highway,4,Clear,9.931840856195029,0,737,22.148829187248417,43.4495771543167,Medium,0,-0.7071067811865471,-0.7071067811865479,2
63,21,5,1,Arterial,2,Fog,0.5557624542555574,0,550,50.99194515157154,28.716483533476545,Medium,0,-0.7071067811865477,0.7071067811865474,2
49,16,3,0,Local,1,Clear,8.483287223376802,0,479,33.99374109998844,22.31664275207286,Low,0,-0.8660254037844385,-0.5000000000000004,2
64,21,3,0,Highway,4,Clear,6.855414761267099,0,446,57.2675289173451,17.88080834040752,Low,0,-0.7071067811865477,0.7071067811865474,2
32,12,2,0,Local,1,Rain,2.6278186846071656,0,389,53.78959791208132,21.192270573950967,Low,0,1.2246467991473532e-16,-1.0,2
7,11,3,0,Highway,4,Clear,9.55970718863537,0,347,70.80825925046727,15.902494649573129,Low,0,0.258819045102521,-0.9659258262890682,2
21,9,0,0,Arterial,3,Clear,6.936063679696445,0,950,52.260804351566776,29.698020052772776,High,1,0.7071067811865476,-0.7071067811865475,0
20,0,1,0,Arterial,3,Clear,6.107317326401321,0,385,64.48828599506241,18.74229744760104,Low,0,0.0,1.0,1
26,7,0,0,Local,2,Clear,7.140017191504101,0,1291,21.372000329471184,73.72935993840291,High,1,0.9659258262890684,-0.2588190451025206,0
68,20,5,1,Highway,5,Clear,9.826531373071989,0,135,41.79530488046749,14.611274443473445,Low,0,-0.8660254037844386,0.5000000000000001,2
110,21,6,1,Highway,5,Clear,6.406992945602267,0,557,39.86844624027207,24.6882989173542,Medium,0,-0.7071067811865477,0.7071067811865474,2
116,17,1,0,Highway,4,Clear,9.906588991165162,0,1330,37.26397782899089,46.977564321439566,High,1,-0.9659258262890684,-0.2588190451025206,0
86,1,2,0,Local,1,Clear,9.096957488984136,0,634,32.7922612053756,28.025743626468163,Medium,0,0.2588190451025207,0.9659258262890684,1
15,15,4,0,Highway,5,Clear,6.337261657680951,0,448,22.515825956193925,31.66516931097644,Low,0,-0.7071067811865471,-0.7071067811865479,2
104,11,6,1,Highway,4,Rain,2.59939120523995,1,156,24.136348945421027,35.66227239223393,Low,0,0.258819045102521,-0.9659258262890682,2
85,8,3,0,Arterial,2,Fog,0.6008667099243548,0,1144,5.0,247.59918647160416,High,1,0.8660254037844387,-0.4999999999999998,0
79,2,3,0,Arterial,2,Clear,7.740316882771964,0,322,62.63458786495372,15.145063986684033,Low,0,0.4999999999999999,0.8660254037844387,1
86,21,5,1,Local,1,Rain,3.841143646660361,0,523,15.612463130757725,47.53929069753233,Medium,0,-0.7071067811865477,0.7071067811865474,2
116,20,0,0,Local,1,Fog,1.837814965379448,0,739,50.93685596083751,28.9677108869266,Medium,0,-0.8660254037844386,0.5000000000000001,2
92,3,0,0,Arterial,3,Clear,7.364271690371288,0,788,41.4697953298815,27.56504895906065,Medium,0,0.7071067811865476,0.7071067811865476,1
14,1,1,0,Local,2,Fog,1.916420999918357,0,706,37.87055439573973,36.044576445559535,Medium,0,0.2588190451025207,0.9659258262890684,1
27,7,3,0,Arterial,2,Clear,8.282061372444936,0,809,32.356597673849976,32.60416556280796,Medium,1,0.9659258262890684,-0.2588190451025206,0
105,9,6,1,Highway,4,Rain,4.513955937954917,0,701,38.50868386671343,34.719894308556775,Medium,1,0.7071067811865476,-0.7071067811865475,0
40,15,5,1,Local,1,Clear,9.87852018309248,0,222,38.24777950322256,16.81220244693168,Low,0,-0.7071067811865471,-0.7071067811865479,2
58,22,6,1,Arterial,3,Clear,8.813893343622405,0,176,67.11680495876995,11.95003971727804,Low,0,-0.5000000000000004,0.8660254037844384,2
28,10,2,0,Arterial,2,Rain,2.610372756565431,0,430,27.45601381577549,30.44942423187332,Low,0,0.4999999999999999,-0.8660254037844387,2
26,17,0,0,Arterial,2,Clear,6.962294419653567,0,914,43.56356487748416,29.995611903629623,High,1,-0.9659258262890684,-0.2588190451025206,0
113,21,6,1,Arterial,2,Clear,5.589040322436227,0,501,56.05243814044063,17.79643378767506,Medium,0,-0.7071067811865477,0.7071067811865474,2
63,13,3,0,Highway,4,Clear,5.293942097228341,0,450,36.83342732999176,21.651750296876767,Low,0,-0.2588190451025208,-0.9659258262890684,2
66,7,4,0,Arterial,3,Rain,3.09953178911716,0,1037,31.21986889420205,48.92802511416858,High,1,0.9659258262890684,-0.2588190451025206,0
25,22,5,1,Local,2,Rain,4.475035749169789,0,208,34.571690711287005,20.97864484806534,Low,0,-0.5000000000000004,0.8660254037844384,2
3,14,1,0,Arterial,2,Clear,8.25079925629207,0,238,52.373204715528566,13.29135593358724,Low,0,-0.4999999999999997,-0.8660254037844388,2
72,16,0,0,Highway,5,Clear,9.764307100875593,0,519,58.90079438356282,20.748323586748867,Medium,0,-0.8660254037844385,-0.5000000000000004,2
44,20,0,0,Local,1,Clear,6.912149866211699,0,679,52.90068135326162,22.136688817327723,Medium,0,-0.8660254037844386,0.5000000000000001,2
97,17,2,0,Highway,5,Clear,8.138919066198014,0,1032,21.17615598645724,59.40215480809789,High,1,-0.9659258262890684,-0.2588190451025206,0
42,5,0,0,Highway,4,Rain,4.174400356954203,0,479,45.63973330259728,26.39806306252962,Low,0,0.9659258262890684,0.2588190451025207,1
116,22,5,1,Highway,5,Rain,2.688688959948103,0,667,47.19923871537017,28.676115509540395,Medium,0,-0.5000000000000004,0.8660254037844384,2
99,13,3,0,Highway,4,Clear,7.388715764253428,0,211,32.949730314574296,14.400278946385958,Low,0,-0.2588190451025208,-0.9659258262890684,2
6,22,3,0,Arterial,2,Fog,1.0801720337207534,0,329,15.525279859780817,38.31539242051106,Low,0,-0.5000000000000004,0.8660254037844384,2
39,2,3,0,Arterial,2,Rain,2.30678970366976,0,369,34.9400057657768,24.87015917533575,Low,0,0.4999999999999999,0.8660254037844387,1
52,6,4,0,Local,1,Clear,8.99804969132546,0,211,38.131957827369725,13.669071894644476,Low,0,1.0,6.123233995736766e-17,1
23,14,4,0,Local,2,Clear,9.678119181113852,0,666,21.621146710173804,42.21044494832074,Medium,0,-0.4999999999999997,-0.8660254037844388,2
89,20,0,0,Local,2,Clear,7.85529019278001,0,407,66.00838018744592,17.471480785561006,Low,0,-0.8660254037844386,0.5000000000000001,2
50,23,6,1,Arterial,3,Clear,5.545934844972028,0,196,27.77422921891876,18.86197527986297,Low,0,-0.2588190451025215,0.965925826289068,2
43,15,4,0,Arterial,3,Rain,4.414629528767233,0,625,24.175906180971865,39.45303130160696,Medium,0,-0.7071067811865471,-0.7071067811865479,2
19,15,6,1,Local,1,Clear,9.088910826981518,0,605,56.53058885249265,19.45003420545797,Medium,0,-0.7071067811865471,-0.7071067811865479,2
69,7,6,1,Arterial,3,Rain,2.098239884972496,0,924,5.0,199.96853661704515,High,1,0.9659258262890684,-0.2588190451025206,0
51,6,4,0,Local,2,Clear,7.740590758077805,0,626,28.535197778096343,28.8410449317972,Medium,0,1.0,6.123233995736766e-17,1
11,5,2,0,Arterial,3,Rain,4.80879030689995,0,740,36.4127275013298,36.145624337814624,Medium,0,0.9659258262890684,0.2588190451025207,1
12,1,4,0,Highway,5,Clear,9.235814663531976,0,154,50.27215508375244,11.66836554596156,Low,0,0.2588190451025207,0.9659258262890684,1
74,21,1,0,Arterial,2,Clear,6.373139162288324,1,595,5.0,145.23205705145483,Medium,0,-0.7071067811865477,0.7071067811865474,2
8,12,1,0,Arterial,2,Clear,7.131388541430004,0,665,36.77912756719549,29.34823306127891,Medium,0,1.2246467991473532e-16,-1.0,2
24,11,6,1,Arterial,3,Rain,4.991526627684166,0,571,23.889611564741145,40.43397345593553,Medium,0,0.258819045102521,-0.9659258262890682,2
92,14,1,0,Highway,5,Rain,4.6289111714508016,0,179,51.37515656938652,21.75324783558512,Low,0,-0.4999999999999997,-0.8660254037844388,2
41,8,0,0,Arterial,2,Clear,9.77517137346776,0,749,42.95889302815819,25.644515423309016,Medium,1,0.8660254037844387,-0.4999999999999998,0
36,1,3,0,Local,1,Clear,9.803286638663966,0,733,41.75250897896282,28.76597943719864,Medium,0,0.2588190451025207,0.9659258262890684,1
101,16,2,0,Local,2,Clear,5.407862453922014,0,532,57.36560645358949,17.232592920894714,Medium,0,-0.8660254037844385,-0.5000000000000004,2
85,4,0,0,Highway,5,Rain,3.892496263762283,0,259,25.391831586704136,25.040832056787817,Low,0,0.8660254037844386,0.5000000000000001,1
72,10,3,0,Highway,5,Clear,5.0376740785578535,0,789,45.23931567845051,24.88229299159897,Medium,0,0.4999999999999999,-0.8660254037844387,2
55,21,2,0,Arterial,3,Clear,7.089301742523416,0,565,28.17759195685053,31.64856471514588,Medium,0,-0.7071067811865477,0.7071067811865474,2
9,18,6,1,Arterial,2,Clear,8.310695264406347,0,799,38.92254857185675,28.92769823465614,Medium,1,-1.0,-1.8369701987210294e-16,0
47,23,2,0,Highway,4,Clear,7.356423905429325,0,763,50.5581273837691,26.15238566739781,Medium,0,-0.2588190451025215,0.965925826289068,2
15,6,2,0,Highway,4,Clear,5.335909367800717,0,687,51.32107765779467,24.94474423199047,Medium,0,1.0,6.123233995736766e-17,1
48,1,1,0,Local,1,Fog,0.6098809434175809,0,371,35.3013744303686,28.28306557688732,Low,0,0.2588190451025207,0.9659258262890684,1
110,15,1,0,Local,1,Rain,2.6570916455112346,0,430,24.4453627775765,33.10459797846979,Low,0,-0.7071067811865471,-0.7071067811865479,2
104,11,1,0,Arterial,2,Rain,3.6341720989970328,0,705,6.9663487296147935,119.26053528442736,Medium,0,0.258819045102521,-0.9659258262890682,2
82,22,2,0,Arterial,3,Clear,8.388400078714463,0,772,33.97719230792438,34.93700447217633,Medium,0,-0.5000000000000004,0.8660254037844384,2
42,14,5,1,Arterial,2,Clear,6.581627115753092,0,244,54.90952056472597,16.756432829162197,Low,0,-0.4999999999999997,-0.8660254037844388,2
60,0,2,0,Highway,5,Fog,0.745432318428971,0,287,28.865748559287475,30.03490579286771,Low,0,0.0,1.0,1
84,12,1,0,Arterial,2,Clear,8.992988240362845,0,162,67.245987260196,13.793750057383711,Low,0,1.2246467991473532e-16,-1.0,2
70,22,2,0,Highway,5,Clear,9.291809184079632,0,389,64.39985838347198,17.003256158476205,Low,0,-0.5000000000000004,0.8660254037844384,2
12,5,1,0,Arterial,2,Clear,6.382441067223754,0,278,45.44566853378399,14.38727261694941,Low,0,0.9659258262890684,0.2588190451025207,1
2,12,1,0,Highway,4,Clear,7.103738511806039,0,724,38.2538045564656,27.73300395601776,Medium,0,1.2246467991473532e-16,-1.0,2
7,17,1,0,Arterial,3,Clear,5.409655513132327,0,984,19.264950870411404,62.47786490786289,High,1,-0.9659258262890684,-0.2588190451025206,0
80,2,6,1,Arterial,3,Rain,3.2412407137197365,0,382,20.21139970658635,35.06725661871754,Low,0,0.4999999999999999,0.8660254037844387,1
3,0,6,1,Highway,5,Fog,0.9700083490947574,0,465,22.252857463345865,42.00058343499239,Low,0,0.0,1.0,1
109,14,5,1,Highway,5,Clear,6.825989448037708,0,275,45.0455069841227,15.728889137541517,Low,0,-0.4999999999999997,-0.8660254037844388,2
3,12,3,0,Highway,4,Clear,8.02346132700876,0,464,69.29964184222361,15.372632252187344,Low,0,1.2246467991473532e-16,-1.0,2
27,4,2,0,Arterial,2,Clear,9.73092240191642,0,562,49.99675468495701,18.77337542981021,Medium,0,0.8660254037844386,0.5000000000000001,1
114,12,0,0,Highway,4,Clear,8.618189229105472,0,190,47.34612121989651,14.956369276318352,Low,0,1.2246467991473532e-16,-1.0,2
107,21,1,0,Highway,4,Fog,1.0131409531313598,0,305,24.80697626300964,31.74367783873496,Low,0,-0.7071067811865477,0.7071067811865474,2
40,4,5,1,Arterial,2,Clear,6.8344015518288685,0,393,61.08862436682368,16.40976398114874,Low,0,0.8660254037844386,0.5000000000000001,1
102,18,0,0,Local,2,Clear,5.952635074804828,0,829,45.4575480579103,26.793844793486816,Medium,1,-1.0,-1.8369701987210294e-16,0
33,20,6,1,Highway,4,Clear,8.78070036490288,0,500,40.335412401116855,21.63236614640609,Medium,0,-0.8660254037844386,0.5000000000000001,2
92,23,3,0,Arterial,2,Rain,3.757737495142943,0,538,39.73917545212966,28.9938944930593,Medium,0,-0.2588190451025215,0.965925826289068,2
1,17,2,0,Local,2,Clear,5.306968451894202,0,885,41.18474036023791,32.843200457623475,Medium,1,-0.9659258262890684,-0.2588190451025206,0
119,20,6,1,Local,1,Clear,5.524143376320298,0,123,56.5646955864868,12.2939349784004,Low,0,-0.8660254037844386,0.5000000000000001,2
8,21,5,1,Highway,5,Clear,6.214526934323645,0,534,22.873818555241336,27.65603851580792,Medium,0,-0.7071067811865477,0.7071067811865474,2
101,9,1,0,Local,1,Clear,8.135617074350254,0,597,63.12426913180886,19.27052780281964,Medium,1,0.7071067811865476,-0.7071067811865475,0
32,23,1,0,Arterial,2,Clear,9.306650666689183,0,599,60.63657818595901,18.682261364375247,Medium,0,-0.2588190451025215,0.965925826289068,2
48,7,1,0,Local,1,Rain,3.2235369629045105,0,1243,5.0,265.39016328891995,High,1,0.9659258262890684,-0.2588190451025206,0
107,14,5,1,Arterial,3,Clear,8.657420739050163,0,238,57.03074762447358,16.4361609089095,Low,0,-0.4999999999999997,-0.8660254037844388,2
101,20,6,1,Local,2,Clear,5.7298854784031015,0,612,42.60392531162568,24.13953407477947,Medium,0,-0.8660254037844386,0.5000000000000001,2
4,19,0,0,Local,2,Rain,2.578212813517456,0,1170,33.72667005708169,48.69858786359033,High,1,-0.9659258262890684,0.2588190451025203,0
94,22,3,0,Arterial,2,Clear,5.65993372136685,1,409,21.87061765121508,44.59195426889912,Low,0,-0.5000000000000004,0.8660254037844384,2
70,21,2,0,Local,2,Rain,2.7315260763338536,0,202,64.84554938186163,14.359447657742702,Low,0,-0.7071067811865477,0.7071067811865474,2
110,3,3,0,Highway,4,Rain,3.079045679773902,0,600,55.59301131403919,27.35416435211636,Medium,0,0.7071067811865476,0.7071067811865476,1
118,1,6,1,Highway,4,Clear,9.533615284534257,0,686,21.07501014626012,39.83096621686184,Medium,0,0.2588190451025207,0.9659258262890684,1
19,23,1,0,Arterial,3,Rain,2.3722445052805234,1,686,5.0,166.01227743182105,Medium,0,-0.2588190451025215,0.965925826289068,2
32,5,3,0,Local,2,Clear,9.003250986301833,0,470,30.961200872691144,26.149801410550133,Low,0,0.9659258262890684,0.2588190451025207,1
9,2,0,0,Arterial,3,Clear,7.540483806785374,0,615,33.613606184376124,26.71228022122175,Medium,0,0.4999999999999999,0.8660254037844387,1
12,6,4,0,Arterial,2,Rain,3.982670727729907,0,676,30.34992179803904,36.76380211552851,Medium,0,1.0,6.123233995736766e-17,1
11,9,6,1,Arterial,3,Rain,3.6502761511223296,0,1119,5.0,239.022294861161,High,1,0.7071067811865476,-0.7071067811865475,0
46,22,4,0,Highway,4,Clear,8.609823190327786,0,766,50.22773991710013,27.26008474213784,Medium,0,-0.5000000000000004,0.8660254037844384,2
119,5,2,0,Highway,4,Clear,7.296705553044665,0,527,48.16708249694086,20.920731120587355,Medium,0,0.9659258262890684,0.2588190451025207,1
16,15,2,0,Arterial,3,Clear,6.662912232557825,0,223,32.89784866927984,16.517623268651842,Low,0,-0.7071067811865471,-0.7071067811865479,2
1,1,3,0,Local,1,Rain,4.102772299828736,0,663,40.61385460005086,24.19892932044564,Medium,0,0.2588190451025207,0.9659258262890684,1
63,23,2,0,Highway,5,Fog,0.7408134865884508,0,529,41.622888972984335,31.6157194010048,Medium,0,-0.2588190451025215,0.965925826289068,2
109,16,6,1,Arterial,2,Clear,5.846618464496655,0,194,70.273846717575,15.761632352011125,Low,0,-0.8660254037844385,-0.5000000000000004,2
119,12,5,1,Highway,4,Clear,7.575079146552349,0,156,37.46372615706012,15.89679718403888,Low,0,1.2246467991473532e-16,-1.0,2
117,0,0,0,Highway,4,Rain,2.271208512737907,0,110,48.25454945233125,17.855069670524003,Low,0,0.0,1.0,1
21,5,1,0,Highway,5,Clear,8.720390526320813,1,685,40.09903310216309,42.26133817945114,Medium,0,0.9659258262890684,0.2588190451025207,1
30,4,1,0,Arterial,2,Clear,5.416717790582465,0,648,30.197347934641165,31.46319881318525,Medium,0,0.8660254037844386,0.5000000000000001,1
13,12,3,0,Highway,4,Clear,5.053430694893141,0,755,26.48919640410996,36.68202563331168,Medium,0,1.2246467991473532e-16,-1.0,2
34,22,1,0,Highway,4,Clear,8.530042479222901,0,680,30.15523532669641,30.27687428673991,Medium,0,-0.5000000000000004,0.8660254037844384,2
4,17,3,0,Local,2,Fog,1.630388360057334,0,1326,31.637631633880304,59.5574009223568,High,1,-0.9659258262890684,-0.2588190451025206,0
28,11,2,0,Local,1,Fog,1.1819082930197615,1,363,33.20553356613612,39.84100134633208,Low,0,0.258819045102521,-0.9659258262890682,2
102,6,2,0,Highway,4,Clear,9.910137060280915,0,390,23.92482475847437,26.662835664787185,Low,0,1.0,6.123233995736766e-17,1
95,14,5,1,Arterial,3,Fog,1.031622385485773,0,240,30.9118648964552,25.078839115778177,Low,0,-0.4999999999999997,-0.8660254037844388,2
59,2,5,1,Highway,4,Clear,7.892565305801893,0,360,29.13948122280524,18.17016226153828,Low,0,0.4999999999999999,0.8660254037844387,1
119,15,0,0,Local,2,Rain,3.508526170568776,0,375,20.18005215733026,30.47031309172174,Low,0,-0.7071067811865471,-0.7071067811865479,2
27,0,1,0,Arterial,3,Clear,5.775117282235427,0,525,60.29674673125186,20.167238355839554,Medium,0,0.0,1.0,1
69,15,6,1,Local,2,Rain,2.195836273273609,1,665,34.89484664651337,50.96549504158484,Medium,0,-0.7071067811865471,-0.7071067811865479,2
25,23,5,1,Highway,4,Clear,9.981835395236391,0,307,44.54423912219833,19.277283180106448,Low,0,-0.2588190451025215,0.965925826289068,2
3,11,0,0,Arterial,2,Clear,8.242227548693851,0,472,69.06407479402543,14.501848183806567,Low,0,0.258819045102521,-0.9659258262890682,2
97,18,4,0,Arterial,2,Fog,1.95699923427635,0,839,22.107448338103595,55.66464322371196,Medium,1,-1.0,-1.8369701987210294e-16,0
68,7,5,1,Highway,4,Clear,8.522292628676968,0,1052,44.76751672413355,34.13246901528765,High,1,0.9659258262890684,-0.2588190451025206,0
25,22,0,0,Highway,4,Fog,1.396895083483373,0,234,33.27051737057066,27.44209199700964,Low,0,-0.5000000000000004,0.8660254037844384,2
20,11,3,0,Arterial,2,Clear,7.192704142211061,0,560,34.79884147042601,27.55937550038007,Medium,0,0.258819045102521,-0.9659258262890682,2
34,14,3,0,Arterial,3,Clear,7.703381186104438,0,121,56.95704002564065,9.61261357220966,Low,0,-0.4999999999999997,-0.8660254037844388,2
26,1,0,0,Highway,5,Rain,4.907242972906071,0,546,52.55591938974023,25.50187930094989,Medium,0,0.2588190451025207,0.9659258262890684,1
5,16,2,0,Arterial,3,Clear,7.23423958191057,0,229,55.08461103123615,13.793068297143352,Low,0,-0.8660254037844385,-0.5000000000000004,2
99,6,4,0,Highway,4,Clear,7.18051652998084,0,459,49.32176179707766,20.03744784192948,Low,0,1.0,6.123233995736766e-17,1
61,12,0,0,Highway,5,Clear,6.440702111566756,0,704,41.14061489034768,27.688796468626283,Medium,0,1.2246467991473532e-16,-1.0,2
92,0,5,1,Arterial,3,Clear,8.933524097436152,0,737,62.68670740031582,23.817513517037007,Medium,0,0.0,1.0,1
93,5,2,0,Highway,4,Clear,7.048360021881736,0,233,66.07337246499046,16.373889916611777,Low,0,0.9659258262890684,0.2588190451025207,1
9,12,0,0,Arterial,2,Clear,7.758576394834038,0,740,35.539789479039115,27.201591264950736,Medium,0,1.2246467991473532e-16,-1.0,2
116,10,1,0,Highway,5,Clear,5.780452615929778,0,310,65.01130173996992,17.43685529555664,Low,0,0.4999999999999999,-0.8660254037844387,2
102,9,5,1,Arterial,3,Clear,7.374834500903066,0,924,16.944265021013752,67.22262388819735,High,1,0.7071067811865476,-0.7071067811865475,0
50,15,5,1,Arterial,2,Fog,1.7919852937847565,0,588,30.01059625708333,35.19357114979041,Medium,0,-0.7071067811865471,-0.7071067811865479,2
6,23,3,0,Local,2,Clear,7.222628195534622,0,455,26.48879710281024,30.452541956973864,Low,0,-0.2588190451025215,0.965925826289068,2
83,22,1,0,Highway,5,Clear,7.788706919236009,0,791,64.03778407508423,22.22704914699764,Medium,0,-0.5000000000000004,0.8660254037844384,2
60,19,1,0,Arterial,2,Clear,8.508532920582786,0,696,18.43207213185057,47.56519646704974,Medium,1,-0.9659258262890684,0.2588190451025203,0
44,16,5,1,Highway,5,Clear,6.9448778730851455,0,587,63.66706078291174,18.853752262198835,Medium,0,-0.8660254037844385,-0.5000000000000004,2
11,16,4,0,Arterial,2,Clear,6.7664127628736015,1,407,48.450033331305306,34.42351022675526,Low,0,-0.8660254037844385,-0.5000000000000004,2
66,3,6,1,Arterial,2,Clear,5.42870979035631,0,620,32.241518568042174,27.6060761218705,Medium,0,0.7071067811865476,0.7071067811865476,1
47,4,2,0,Highway,5,Rain,3.830484643290177,0,646,54.55685349672807,26.24263227891232,Medium,0,0.8660254037844386,0.5000000000000001,1
108,22,3,0,Arterial,3,Rain,3.959380248056477,0,784,29.349775480086727,41.440328946317806,Medium,0,-0.5000000000000004,0.8660254037844384,2
108,13,1,0,Highway,4,Clear,7.906262307528016,0,660,63.70326821241504,22.179193079154054,Medium,0,-0.2588190451025208,-0.9659258262890684,2
73,19,3,0,Highway,4,Clear,6.417626725459927,0,1029,33.70185685539943,38.59145809620031,High,1,-0.9659258262890684,0.2588190451025203,0
